"special";"age";"height_cm";"weight_kg";"eur_value";"overall";"potential";"pac";"sho";"pas";"dri";"def";"phy";"international_reputation";"skill_moves";"crossing";"finishing";"heading_accuracy";"short_passing";"volleys";"dribbling";"curve";"free_kick_accuracy";"long_passing";"ball_control";"acceleration";"sprint_speed";"agility";"reactions";"balance";"shot_power";"jumping";"stamina";"strength";"long_shots";"aggression";"interceptions";"positioning";"vision";"penalties";"composure";"marking";"standing_tackle";"sliding_tackle";"gk_diving";"gk_handling";"gk_kicking";"gk_positioning";"gk_reflexes";"coste";"rs";"rw";"rf";"ram";"rcm";"rm";"rdm";"rcb";"rb";"rwb";"st";"lw";"cf";"cam";"cm";"lm";"cdm";"cb";"lb";"lwb";"ls";"lf";"lam";"lcm";"ldm";"lcb";"gk"
0,447490921524507;0,180066237419211;-0,300212646995164;-0,21198420045042;0,408802407090491;0,587779923297527;0,462930428527884;0,567603198650206;0,764194774662099;0,805736520332488;1;-0,215471063590778;-0,006285397265691;0,321059392386747;0,337163359059762;0,423886583504806;0,462674996132543;-0,163395965102483;0,340231678962294;0,449994944214437;0,496718888206916;0,482861589220572;0,416689463352173;0,326428221306483;0,40903033882995;0,355943933699626;0,317527456925048;0,511089591626371;0,535292934587174;0,374113831838175;0,349353750310317;-0,00243693399607456;0,121227686980995;-0,203563123265373;0,470539069006379;-0,0798840709549481;-0,184272662934403;0,456904542041605;0,612850358196673;0,341139686331403;0,341669839206387;-0,270654329742969;-0,250864337564617;-0,259786538548477;0,160307281326719;0,159860530358007;0,155570728836565;0,160902308143014;0,166487579038281;NA;0,231871549080033;0,298674675567542;0,288473540682907;0,288934678481703;0,204688611797978;0,269170086142585;-0,0323288246727453;-0,177572623089704;-0,0428183948511801;0,0195670385497752;0,231871549080033;0,298674675567542;0,288473540682907;0,288934678481703;0,204688611797978;0,269170086142585;-0,0323288246727453;-0,177572623089704;-0,0428183948511801;0,0195670385497752;0,231871549080033;0,288473540682907;0,288934678481703;0,204688611797978;-0,0323288246727453;-0,177572623089704;0,156365751256222
0,359335118827978;0,22605208603782;0,111445854720373;0,118596341783688;0,119896316843353;0,319159678942688;0,156688068963226;-0,237660374008698;-0,451156424767322;0,0830047539877676;-0,215471063590778;1;0,534501611295494;0,133126687456919;-0,194410015655696;0,195969730169915;-0,292414510525363;0,376217763456813;0,298262003560996;-0,17031399793632;4,59039429318545e-05;0,0313997485384767;0,0756629926470694;0,411463266770656;0,135137086685769;-0,0369971482842571;-0,0123206571819231;-0,0734505359300047;0,299471966835142;-0,0431640366458601;0,0309284922018084;0,279503245017307;0,372874769365673;0,387628767624715;-0,0592074405458406;0,625973227424644;0,900819120434687;-0,11263848505148;-0,0128146010755254;-0,125900116730325;0,274786196244013;0,914725378980367;0,904975373787228;0,901498541481398;-0,192262654999152;-0,196075933170453;-0,195532277321157;-0,190627206331256;-0,193110733542168;NA;0,0792257425532011;0,0834297250931814;0,0761725212497533;0,111223324864969;0,28085585614797;0,137347460630142;0,591373696177518;0,690559764077638;0,584214803409468;0,525635657826994;0,0792257425532011;0,0834297250931814;0,0761725212497533;0,111223324864969;0,28085585614797;0,137347460630142;0,591373696177518;0,690559764077638;0,584214803409468;0,525635657826994;0,0792257425532011;0,0761725212497533;0,111223324864969;0,28085585614797;0,591373696177518;0,690559764077638;-0,20192923713437
0,331618143797656;0,420283886174363;0,408702471167348;0,485327642247979;0,250853429269465;0,557633637714215;0,233841680272915;-0,090270449168688;0,017721775959673;0,145766351057024;-0,006285397265691;0,534501611295494;1;0,235243814613237;-0,16154165777458;0,0517486313582067;-0,0445467327060883;0,420541390991618;0,185872571460125;0,0183075395042828;-0,0138243028482771;0,0250137843865939;0,0490965180193679;0,212091052709347;0,115172134882477;-0,085675976062859;-0,0184130850463249;-0,120550068653362;0,479939599994664;-0,275951261168658;0,184629102446754;0,406630925154721;0,424946323155957;0,840081665429033;0,0792602949664226;0,626458900158773;0,484583952951404;0,024313032890675;0,0606747644483962;0,0222594804922729;0,342072813562227;0,440762211714715;0,436243113008689;0,407382291761063;-0,0192058645743741;-0,0131771275370079;-0,0214929234378521;-0,00077517059117232;-0,0165851908489385;NA;0,118970730388306;0,0494116187248124;0,0706303140003758;0,070433068752264;0,165013690609261;0,0783241746989225;0,331384250052421;0,408863355372257;0,298234634440117;0,266366340497093;0,118970730388306;0,0494116187248124;0,0706303140003758;0,070433068752264;0,165013690609261;0,0783241746989225;0,331384250052421;0,408863355372257;0,298234634440117;0,266366340497093;0,118970730388306;0,0706303140003758;0,070433068752264;0,165013690609261;0,331384250052421;0,408863355372257;-0,0270753591509224
0,297046637212401;0,238315270123062;0,042907213851565;0,0832835876135869;0,715544846322572;0,526885818724485;0,422658402137123;0,0849143488577876;0,279260062669408;0,355844834759506;0,321059392386747;0,133126687456919;0,235243814613237;1;0,153163121715243;0,188659073570256;0,176410723995563;0,161519988812165;0,246116338010506;0,234730828583731;0,179245701710192;0,226653995923653;0,217421369884548;0,241814405063122;0,221745994172005;0,0562087168263934;0,0634543375177441;0,110992936515819;0,457335805809073;0,0430619495005019;0,225484155263659;0,133023829190957;0,113472039131076;0,148591511020475;0,21073623036215;0,174998342254894;0,134609848641347;0,183686261125679;0,276593078834739;0,210648429341515;0,359285026950341;0,0772075609796331;0,0987179261625978;0,0842357550969202;0,00659856803824041;0,00637179815546453;0,00132176184516064;0,00943521778426647;0,00558698561148769;NA;0,16058358816366;0,152570618479513;0,161673325796546;0,162860227241898;0,170783277172109;0,151194404076627;0,14257609155737;0,116808055506659;0,12289808903298;0,130757441910274;0,16058358816366;0,152570618479513;0,161673325796546;0,162860227241898;0,170783277172109;0,151194404076627;0,14257609155737;0,116808055506659;0,12289808903298;0,130757441910274;0,16058358816366;0,161673325796546;0,162860227241898;0,170783277172109;0,14257609155737;0,116808055506659;0,00685228416597916
0,6138997640455;-0,0299760346954691;-0,443444315020868;-0,391108078277596;0,230841065425164;0,224850011346977;0,21897453233905;0,341780648515769;0,250141255362677;0,219637128358629;0,337163359059762;-0,194410015655696;-0,16154165777458;0,153163121715243;1;0,641068842663843;0,718215417603719;0,38203649414916;0,619292931012227;0,704808238986206;0,759047208117436;0,686746432881131;0,632771975185426;0,496138073789962;0,7190497522935;0,62055876829688;0,598061273279128;0,634274397076036;0,212034115389591;0,559679259700366;0,637103733805003;0,0309595907736072;0,455747532567348;-0,135188806892133;0,677605527138591;0,215265388227023;0,0564937362804731;0,717909915483468;0,576923151931395;0,664742079083628;0,517690043799886;0,0259163041063224;0,0613167419167631;0,0380790299564391;-0,614199466678903;-0,611372746326976;-0,609197425953956;-0,610629957727851;-0,612891199218983;NA;0,738917387094136;0,760703247723404;0,756916222906997;0,751092604649477;0,683562226433685;0,743381527540827;0,478917963309555;0,356724374702644;0,483858923626133;0,535474919266695;0,738917387094136;0,760703247723404;0,756916222906997;0,751092604649477;0,683562226433685;0,743381527540827;0,478917963309555;0,356724374702644;0,483858923626133;0,535474919266695;0,738917387094136;0,756916222906997;0,751092604649477;0,683562226433685;0,478917963309555;0,356724374702644;-0,623661858332535
0,863302925102123;0,136340187254969;-0,489331411049604;-0,406073627151054;0,24592745708477;0,389180642932518;0,24971531134567;0,352177935899105;0,179899627529883;0,487146230238874;0,423886583504806;0,195969730169915;0,0517486313582067;0,188659073570256;0,641068842663843;1;0,647810399374262;0,47204338839683;0,808755961275161;0,686094984943314;0,852015319101411;0,8299673992733;0,762340033338851;0,755644080561559;0,83866181478838;0,658872172790391;0,642559802424208;0,689340855603154;0,37956564449806;0,615914841007953;0,703618892194063;0,121266010417089;0,663476295183514;-0,0411862148268778;0,740117579022405;0,466257234806801;0,418308352509326;0,777303988577724;0,682121797112006;0,650637932076484;0,644212840746719;0,386143041160042;0,415363824716199;0,402899598802109;-0,661879877914222;-0,659671998014996;-0,657961146082872;-0,658621150509312;-0,662023426889711;NA;0,802225680305195;0,861080512553879;0,835814405931074;0,847407957034029;0,841067667830048;0,865890641462684;0,729066417931715;0,618260489334893;0,745710035543797;0,789415204363047;0,802225680305195;0,861080512553879;0,835814405931074;0,847407957034029;0,841067667830048;0,865890641462684;0,729066417931715;0,618260489334893;0,745710035543797;0,789415204363047;0,802225680305195;0,835814405931074;0,847407957034029;0,841067667830048;0,729066417931715;0,618260489334893;-0,677183554895234
0,708029866672437;0,0666266169088873;-0,364185265347679;-0,297335604567862;0,254993377832128;0,320369361017673;0,241978488416676;0,334688698977301;0,581642765194555;0,315934369514627;0,462674996132543;-0,292414510525363;-0,0445467327060883;0,176410723995563;0,718215417603719;0,647810399374262;1;0,471810691035471;0,658799368826787;0,879258059208561;0,820510595052247;0,753454798414243;0,692014000366189;0,503241167344662;0,784658877098874;0,597502030320254;0,587687699679414;0,632844662969035;0,318724048885069;0,513097008275553;0,800030374327702;0,0758102264683516;0,49995081416925;-0,0205461395537201;0,866759891141997;0,231040195942148;-0,0363550776467875;0,88258387480291;0,690347462540776;0,833313853711881;0,586819480497016;-0,0848580151583412;-0,0517035998889277;-0,0879588048744672;-0,581506522689428;-0,578504719078726;-0,57640359635016;-0,578867542702542;-0,579840091048691;NA;0,842622417130841;0,820492641750678;0,836005984343193;0,812229502667299;0,715523147442049;0,786519016051434;0,443366249498529;0,305437045539803;0,43303869914778;0,494975773721959;0,842622417130841;0,820492641750678;0,836005984343193;0,812229502667299;0,715523147442049;0,786519016051434;0,443366249498529;0,305437045539803;0,43303869914778;0,494975773721959;0,842622417130841;0,836005984343193;0,812229502667299;0,715523147442049;0,443366249498529;0,305437045539803;-0,594576645035033
0,650228670483604;0,14487436946056;0,00734154536433465;0,0201438558519667;0,187957951782338;0,338943938598698;0,205305345206319;-0,0999865728232347;-0,151201049898033;-0,110804389847992;-0,163395965102483;0,376217763456813;0,420541390991618;0,161519988812165;0,38203649414916;0,47204338839683;0,471810691035471;1;0,633315023286021;0,50284726484036;0,543473982858379;0,446375244300715;0,422697239416758;0,511111231659504;0,652464695140897;0,335821847649479;0,386615410188591;0,258879828239522;0,313262157873011;0,171930514993513;0,615253228748646;0,3635241588098;0,639293809152381;0,468719468525438;0,509172174824224;0,687145935298503;0,548006423821263;0,531794978699433;0,283515686392148;0,551775423301885;0,609541048878023;0,556229481706433;0,561870296001607;0,53264619654905;-0,749905082843586;-0,747889931230835;-0,744984200233472;-0,745447398516105;-0,7492148614847;NA;0,754858848050019;0,676052944468705;0,699504660315253;0,689735965437885;0,737458782025138;0,692915386748523;0,780547256666702;0,806164744661008;0,772237236514486;0,760132272298288;0,754858848050019;0,676052944468705;0,699504660315253;0,689735965437885;0,737458782025138;0,692915386748523;0,780547256666702;0,806164744661008;0,772237236514486;0,760132272298288;0,754858848050019;0,699504660315253;0,689735965437885;0,737458782025138;0,780547256666702;0,806164744661008;-0,766371915440691
0,902548312961068;0,131274574704621;-0,368146975934008;-0,311656207111128;0,321943795221744;0,486267261697678;0,368036254662688;0,176842750662999;0,140199557715428;0,464253850248067;0,340231678962294;0,298262003560996;0,185872571460125;0,246116338010506;0,619292931012227;0,808755961275161;0,658799368826787;0,633315023286021;1;0,69532026985793;0,836319128559767;0,777125765186431;0,740141796328133;0,894560038336035;0,905458347063663;0,562898091294226;0,55714319098504;0,611093487757249;0,462336418516923;0,536385552466098;0,769374653433592;0,180981932677063;0,710080907054811;0,11357512146302;0,762254007705585;0,595276930642806;0,5213337194826;0,758204527129793;0,718515906530952;0,680096762653941;0,755529816440488;0,483049359106679;0,516476096805215;0,487267292150833;-0,724139782914775;-0,721263782018856;-0,719760870976682;-0,719994524504212;-0,723749387459042;NA;0,85727435534112;0,878396300747054;0,878805810976208;0,900072657894737;0,925165528406315;0,892022513038403;0,842100891882301;0,735452391875716;0,814614598845647;0,846947484564497;0,85727435534112;0,878396300747054;0,878805810976208;0,900072657894737;0,925165528406315;0,892022513038403;0,842100891882301;0,735452391875716;0,814614598845647;0,846947484564497;0,85727435534112;0,878805810976208;0,900072657894737;0,925165528406315;0,842100891882301;0,735452391875716;-0,74048500300619
0,762153144571757;0,134681331100152;-0,351700502832214;-0,275384296911119;0,285420542322706;0,378622442769773;0,255511278825523;0,292997599658967;0,508352845453742;0,365138395105952;0,449994944214437;-0,17031399793632;0,0183075395042828;0,234730828583731;0,704808238986206;0,686094984943314;0,879258059208561;0,50284726484036;0,69532026985793;1;0,808860301378236;0,80120564512828;0,744587977659497;0,563453379849124;0,792615850708965;0,567776458475902;0,560302964757562;0,621380383300586;0,382347627954586;0,511298830419783;0,822340158528539;0,101238282729309;0,523556913591675;0,0146046348801692;0,859846924879288;0,316890422318381;0,0748463549450545;0,847094034410354;0,694954006844849;0,823393623711616;0,643971824773645;0,0207998726189439;0,0555649947672999;0,0227253302607614;-0,58734518275918;-0,583669025388807;-0,581998245701416;-0,583971336621663;-0,585057956705433;NA;0,828264693099688;0,811611666188179;0,824852618457943;0,809099254438824;0,738581290129078;0,78694579050377;0,507201540347542;0,379547499735285;0,494264810307782;0,549576307760509;0,828264693099688;0,811611666188179;0,824852618457943;0,809099254438824;0,738581290129078;0,78694579050377;0,507201540347542;0,379547499735285;0,494264810307782;0,549576307760509;0,828264693099688;0,824852618457943;0,809099254438824;0,738581290129078;0,507201540347542;0,379547499735285;-0,599369800977227
